rus_id,procedure,outcome,condition,rating
RUS_0403,Unfair,Gain,Unfair_Gain,7
RUS_0404,Fair,Loss,Fair_Loss,5
RUS_0404,Fair,Gain,Fair_Gain,6
RUS_0404,Unfair,Loss,Unfair_Loss,6
RUS_0404,Unfair,Gain,Unfair_Gain,7
RUS_0405,Fair,Loss,Fair_Loss,3
RUS_0405,Fair,Gain,Fair_Gain,6
RUS_0405,Unfair,Loss,Unfair_Loss,5
RUS_0405,Unfair,Gain,Unfair_Gain,6
RUS_0406,Fair,Loss,Fair_Loss,5
RUS_0406,Fair,Gain,Fair_Gain,6
RUS_0406,Unfair,Loss,Unfair_Loss,6
RUS_0406,Unfair,Gain,Unfair_Gain,7
RUS_0407,Fair,Loss,Fair_Loss,4
RUS_0407,Fair,Gain,Fair_Gain,6
RUS_0407,Unfair,Loss,Unfair_Loss,6
RUS_0407,Unfair,Gain,Unfair_Gain,7
RUS_0408,Fair,Loss,Fair_Loss,4
RUS_0408,Fair,Gain,Fair_Gain,6
RUS_0408,Unfair,Loss,Unfair_Loss,6
RUS_0408,Unfair,Gain,Unfair_Gain,7
RUS_0409,Fair,Loss,Fair_Loss,4
RUS_0409,Fair,Gain,Fair_Gain,6
RUS_0409,Unfair,Loss,Unfair_Loss,6
RUS_0409,Unfair,Gain,Unfair_Gain,7
RUS_0410,Fair,Loss,Fair_Loss,2
RUS_0410,Fair,Gain,Fair_Gain,6
RUS_0410,Unfair,Loss,Unfair_Loss,6
RUS_0410,Unfair,Gain,Unfair_Gain,7
RUS_0411,Fair,Loss,Fair_Loss,4
RUS_0411,Fair,Gain,Fair_Gain,6
RUS_0411,Unfair,Loss,Unfair_Loss,6
RUS_0411,Unfair,Gain,Unfair_Gain,7
RUS_0412,Fair,Loss,Fair_Loss,4
RUS_0412,Fair,Gain,Fair_Gain,6
RUS_0412,Unfair,Loss,Unfair_Loss,6
RUS_0412,Unfair,Gain,Unfair_Gain,7
RUS_0413,Fair,Loss,Fair_Loss,4
RUS_0413,Fair,Gain,Fair_Gain,6
RUS_0413,Unfair,Loss,Unfair_Loss,6
RUS_0413,Unfair,Gain,Unfair_Gain,7
RUS_0414,Fair,Loss,Fair_Loss,3
RUS_0414,Fair,Gain,Fair_Gain,5
RUS_0414,Unfair,Loss,Unfair_Loss,5
RUS_0414,Unfair,Gain,Unfair_Gain,6
RUS_0415,Fair,Loss,Fair_Loss,3
RUS_0415,Fair,Gain,Fair_Gain,6
RUS_0415,Unfair,Loss,Unfair_Loss,6
RUS_0415,Unfair,Gain,Unfair_Gain,7
RUS_0416,Fair,Loss,Fair_Loss,5
RUS_0416,Fair,Gain,Fair_Gain,6
RUS_0416,Unfair,Loss,Unfair_Loss,6
RUS_0416,Unfair,Gain,Unfair_Gain,7
RUS_0417,Fair,Loss,Fair_Loss,4
RUS_0417,Fair,Gain,Fair_Gain,6
RUS_0417,Unfair,Loss,Unfair_Loss,6
RUS_0417,Unfair,Gain,Unfair_Gain,7
RUS_0418,Fair,Loss,Fair_Loss,5
RUS_0418,Fair,Gain,Fair_Gain,6
RUS_0418,Unfair,Loss,Unfair_Loss,6
RUS_0418,Unfair,Gain,Unfair_Gain,7
RUS_0419,Fair,Loss,Fair_Loss,4
RUS_0419,Fair,Gain,Fair_Gain,6
RUS_0419,Unfair,Loss,Unfair_Loss,5
RUS_0419,Unfair,Gain,Unfair_Gain,7
RUS_0420,Fair,Loss,Fair_Loss,4
RUS_0420,Fair,Gain,Fair_Gain,6
RUS_0420,Unfair,Loss,Unfair_Loss,6
RUS_0420,Unfair,Gain,Unfair_Gain,7
RUS_0421,Fair,Loss,Fair_Loss,5
RUS_0421,Fair,Gain,Fair_Gain,6
RUS_0421,Unfair,Loss,Unfair_Loss,6
RUS_0421,Unfair,Gain,Unfair_Gain,7
RUS_0422,Fair,Loss,Fair_Loss,5
RUS_0422,Fair,Gain,Fair_Gain,6
RUS_0422,Unfair,Loss,Unfair_Loss,6
RUS_0422,Unfair,Gain,Unfair_Gain,7
RUS_0423,Fair,Loss,Fair_Loss,4
RUS_0423,Fair,Gain,Fair_Gain,6
RUS_0423,Unfair,Loss,Unfair_Loss,6
RUS_0423,Unfair,Gain,Unfair_Gain,7
RUS_0424,Fair,Loss,Fair_Loss,4
RUS_0424,Fair,Gain,Fair_Gain,6
RUS_0424,Unfair,Loss,Unfair_Loss,6
RUS_0424,Unfair,Gain,Unfair_Gain,7
RUS_0425,Fair,Loss,Fair_Loss,3
RUS_0425,Fair,Gain,Fair_Gain,6
RUS_0425,Unfair,Loss,Unfair_Loss,5
RUS_0425,Unfair,Gain,Unfair_Gain,7
RUS_0426,Fair,Loss,Fair_Loss,4
RUS_0426,Fair,Gain,Fair_Gain,6
RUS_0426,Unfair,Loss,Unfair_Loss,5
RUS_0426,Unfair,Gain,Unfair_Gain,7
RUS_0427,Fair,Loss,Fair_Loss,4
RUS_0427,Fair,Gain,Fair_Gain,6
RUS_0427,Unfair,Loss,Unfair_Loss,6
RUS_0427,Unfair,Gain,Unfair_Gain,6
RUS_0428,Fair,Loss,Fair_Loss,5
RUS_0428,Fair,Gain,Fair_Gain,6
RUS_0428,Unfair,Loss,Unfair_Loss,6
RUS_0428,Unfair,Gain,Unfair_Gain,6
RUS_0429,Fair,Loss,Fair_Loss,5
RUS_0429,Fair,Gain,Fair_Gain,6
RUS_0429,Unfair,Loss,Unfair_Loss,6
RUS_0429,Unfair,Gain,Unfair_Gain,7
RUS_0430,Fair,Loss,Fair_Loss,4
RUS_0430,Fair,Gain,Fair_Gain,6
RUS_0430,Unfair,Loss,Unfair_Loss,6
RUS_0430,Unfair,Gain,Unfair_Gain,7
RUS_0431,Fair,Loss,Fair_Loss,5
RUS_0431,Fair,Gain,Fair_Gain,6
RUS_0431,Unfair,Loss,Unfair_Loss,6
RUS_0431,Unfair,Gain,Unfair_Gain,7
RUS_0432,Fair,Loss,Fair_Loss,3
RUS_0432,Fair,Gain,Fair_Gain,7
RUS_0432,Unfair,Loss,Unfair_Loss,5
RUS_0432,Unfair,Gain,Unfair_Gain,7
RUS_0433,Fair,Loss,Fair_Loss,4
RUS_0433,Fair,Gain,Fair_Gain,6
RUS_0433,Unfair,Loss,Unfair_Loss,6
RUS_0433,Unfair,Gain,Unfair_Gain,6
RUS_0434,Fair,Loss,Fair_Loss,5
RUS_0434,Fair,Gain,Fair_Gain,6
RUS_0434,Unfair,Loss,Unfair_Loss,6
RUS_0434,Unfair,Gain,Unfair_Gain,7
RUS_0435,Fair,Loss,Fair_Loss,4
RUS_0435,Fair,Gain,Fair_Gain,6
RUS_0435,Unfair,Loss,Unfair_Loss,5
RUS_0435,Unfair,Gain,Unfair_Gain,7
RUS_0436,Fair,Loss,Fair_Loss,3
RUS_0436,Fair,Gain,Fair_Gain,6
RUS_0436,Unfair,Loss,Unfair_Loss,5
RUS_0436,Unfair,Gain,Unfair_Gain,7
RUS_0437,Fair,Loss,Fair_Loss,4
RUS_0437,Fair,Gain,Fair_Gain,6
RUS_0437,Unfair,Loss,Unfair_Loss,5
RUS_0437,Unfair,Gain,Unfair_Gain,6
RUS_0438,Fair,Loss,Fair_Loss,4
RUS_0438,Fair,Gain,Fair_Gain,6
RUS_0438,Unfair,Loss,Unfair_Loss,6
RUS_0438,Unfair,Gain,Unfair_Gain,7
RUS_0439,Fair,Loss,Fair_Loss,4
RUS_0439,Fair,Gain,Fair_Gain,6
RUS_0439,Unfair,Loss,Unfair_Loss,7
RUS_0439,Unfair,Gain,Unfair_Gain,7
RUS_0440,Fair,Loss,Fair_Loss,3
RUS_0440,Fair,Gain,Fair_Gain,6
RUS_0440,Unfair,Loss,Unfair_Loss,6
RUS_0440,Unfair,Gain,Unfair_Gain,7
RUS_0441,Fair,Loss,Fair_Loss,3
RUS_0441,Fair,Gain,Fair_Gain,5
RUS_0441,Unfair,Loss,Unfair_Loss,5
RUS_0441,Unfair,Gain,Unfair_Gain,6
RUS_0442,Fair,Loss,Fair_Loss,4
RUS_0442,Fair,Gain,Fair_Gain,6
RUS_0442,Unfair,Loss,Unfair_Loss,6
RUS_0442,Unfair,Gain,Unfair_Gain,7
RUS_0443,Fair,Loss,Fair_Loss,4
RUS_0443,Fair,Gain,Fair_Gain,6
RUS_0443,Unfair,Loss,Unfair_Loss,6
RUS_0443,Unfair,Gain,Unfair_Gain,7
RUS_0444,Fair,Loss,Fair_Loss,3
RUS_0444,Fair,Gain,Fair_Gain,6
RUS_0444,Unfair,Loss,Unfair_Loss,6
RUS_0444,Unfair,Gain,Unfair_Gain,7
RUS_0445,Fair,Loss,Fair_Loss,4
RUS_0445,Fair,Gain,Fair_Gain,6
RUS_0445,Unfair,Loss,Unfair_Loss,5
RUS_0445,Unfair,Gain,Unfair_Gain,7
RUS_0446,Fair,Loss,Fair_Loss,5
RUS_0446,Fair,Gain,Fair_Gain,6
RUS_0446,Unfair,Loss,Unfair_Loss,6
RUS_0446,Unfair,Gain,Unfair_Gain,7
RUS_0447,Fair,Loss,Fair_Loss,5
RUS_0447,Fair,Gain,Fair_Gain,6
RUS_0447,Unfair,Loss,Unfair_Loss,7
RUS_0447,Unfair,Gain,Unfair_Gain,7
RUS_0448,Fair,Loss,Fair_Loss,4
RUS_0448,Fair,Gain,Fair_Gain,6
RUS_0448,Unfair,Loss,Unfair_Loss,6
RUS_0448,Unfair,Gain,Unfair_Gain,7
RUS_0449,Fair,Loss,Fair_Loss,5
RUS_0449,Fair,Gain,Fair_Gain,6
RUS_0449,Unfair,Loss,Unfair_Loss,6
RUS_0449,Unfair,Gain,Unfair_Gain,7
RUS_0450,Fair,Loss,Fair_Loss,5
RUS_0450,Fair,Gain,Fair_Gain,6
RUS_0450,Unfair,Loss,Unfair_Loss,5
RUS_0450,Unfair,Gain,Unfair_Gain,6
RUS_0451,Fair,Loss,Fair_Loss,3
RUS_0451,Fair,Gain,Fair_Gain,6
RUS_0451,Unfair,Loss,Unfair_Loss,6
RUS_0451,Unfair,Gain,Unfair_Gain,7
RUS_0452,Fair,Loss,Fair_Loss,5
RUS_0452,Fair,Gain,Fair_Gain,5
RUS_0452,Unfair,Loss,Unfair_Loss,6
RUS_0452,Unfair,Gain,Unfair_Gain,7
RUS_0453,Fair,Loss,Fair_Loss,3
RUS_0453,Fair,Gain,Fair_Gain,5
RUS_0453,Unfair,Loss,Unfair_Loss,5
RUS_0453,Unfair,Gain,Unfair_Gain,6
RUS_0454,Fair,Loss,Fair_Loss,3
RUS_0454,Fair,Gain,Fair_Gain,7
RUS_0454,Unfair,Loss,Unfair_Loss,6
RUS_0454,Unfair,Gain,Unfair_Gain,7
RUS_0455,Fair,Loss,Fair_Loss,5
RUS_0455,Fair,Gain,Fair_Gain,6
RUS_0455,Unfair,Loss,Unfair_Loss,5
RUS_0455,Unfair,Gain,Unfair_Gain,7
RUS_0456,Fair,Loss,Fair_Loss,4
RUS_0456,Fair,Gain,Fair_Gain,6
RUS_0456,Unfair,Loss,Unfair_Loss,6
RUS_0456,Unfair,Gain,Unfair_Gain,7
RUS_0457,Fair,Loss,Fair_Loss,3
RUS_0457,Fair,Gain,Fair_Gain,6
RUS_0457,Unfair,Loss,Unfair_Loss,5
RUS_0457,Unfair,Gain,Unfair_Gain,7
RUS_0458,Fair,Loss,Fair_Loss,4
RUS_0458,Fair,Gain,Fair_Gain,5
RUS_0458,Unfair,Loss,Unfair_Loss,6
RUS_0458,Unfair,Gain,Unfair_Gain,7
RUS_0459,Fair,Loss,Fair_Loss,4
RUS_0459,Fair,Gain,Fair_Gain,6
RUS_0459,Unfair,Loss,Unfair_Loss,6
RUS_0459,Unfair,Gain,Unfair_Gain,7
RUS_0460,Fair,Loss,Fair_Loss,4
RUS_0460,Fair,Gain,Fair_Gain,6
RUS_0460,Unfair,Loss,Unfair_Loss,6
RUS_0460,Unfair,Gain,Unfair_Gain,6
RUS_0461,Fair,Loss,Fair_Loss,4
RUS_0461,Fair,Gain,Fair_Gain,6
RUS_0461,Unfair,Loss,Unfair_Loss,6
RUS_0461,Unfair,Gain,Unfair_Gain,7
RUS_0462,Fair,Loss,Fair_Loss,5
RUS_0462,Fair,Gain,Fair_Gain,6
RUS_0462,Unfair,Loss,Unfair_Loss,6
RUS_0462,Unfair,Gain,Unfair_Gain,7
RUS_0463,Fair,Loss,Fair_Loss,5
RUS_0463,Fair,Gain,Fair_Gain,6
RUS_0463,Unfair,Loss,Unfair_Loss,6
RUS_0463,Unfair,Gain,Unfair_Gain,7
RUS_0464,Fair,Loss,Fair_Loss,5
RUS_0464,Fair,Gain,Fair_Gain,6
RUS_0464,Unfair,Loss,Unfair_Loss,6
RUS_0464,Unfair,Gain,Unfair_Gain,7
RUS_0465,Fair,Loss,Fair_Loss,4
RUS_0465,Fair,Gain,Fair_Gain,6
RUS_0465,Unfair,Loss,Unfair_Loss,5
RUS_0465,Unfair,Gain,Unfair_Gain,7
RUS_0466,Fair,Loss,Fair_Loss,3
RUS_0466,Fair,Gain,Fair_Gain,6
RUS_0466,Unfair,Loss,Unfair_Loss,5
RUS_0466,Unfair,Gain,Unfair_Gain,6
RUS_0467,Fair,Loss,Fair_Loss,3
RUS_0467,Fair,Gain,Fair_Gain,6
RUS_0467,Unfair,Loss,Unfair_Loss,6
RUS_0467,Unfair,Gain,Unfair_Gain,7
RUS_0468,Fair,Loss,Fair_Loss,4
RUS_0468,Fair,Gain,Fair_Gain,6
RUS_0468,Unfair,Loss,Unfair_Loss,6
RUS_0468,Unfair,Gain,Unfair_Gain,7
RUS_0469,Fair,Loss,Fair_Loss,4
RUS_0469,Fair,Gain,Fair_Gain,6
RUS_0469,Unfair,Loss,Unfair_Loss,5
RUS_0469,Unfair,Gain,Unfair_Gain,7
RUS_0470,Fair,Loss,Fair_Loss,4
RUS_0470,Fair,Gain,Fair_Gain,6
RUS_0470,Unfair,Loss,Unfair_Loss,6
RUS_0470,Unfair,Gain,Unfair_Gain,7
RUS_0471,Fair,Loss,Fair_Loss,4
RUS_0471,Fair,Gain,Fair_Gain,6
RUS_0471,Unfair,Loss,Unfair_Loss,6
RUS_0471,Unfair,Gain,Unfair_Gain,6
RUS_0472,Fair,Loss,Fair_Loss,4
RUS_0472,Fair,Gain,Fair_Gain,6
RUS_0472,Unfair,Loss,Unfair_Loss,6
RUS_0472,Unfair,Gain,Unfair_Gain,7
RUS_0473,Fair,Loss,Fair_Loss,4
RUS_0473,Fair,Gain,Fair_Gain,6
RUS_0473,Unfair,Loss,Unfair_Loss,5
RUS_0473,Unfair,Gain,Unfair_Gain,7
RUS_0474,Fair,Loss,Fair_Loss,3
RUS_0474,Fair,Gain,Fair_Gain,6
RUS_0474,Unfair,Loss,Unfair_Loss,6
RUS_0474,Unfair,Gain,Unfair_Gain,7
RUS_0475,Fair,Loss,Fair_Loss,4
RUS_0475,Fair,Gain,Fair_Gain,6
RUS_0475,Unfair,Loss,Unfair_Loss,6
RUS_0475,Unfair,Gain,Unfair_Gain,7
RUS_0476,Fair,Loss,Fair_Loss,5
RUS_0476,Fair,Gain,Fair_Gain,6
RUS_0476,Unfair,Loss,Unfair_Loss,6
RUS_0476,Unfair,Gain,Unfair_Gain,7
RUS_0477,Fair,Loss,Fair_Loss,5
RUS_0477,Fair,Gain,Fair_Gain,6
RUS_0477,Unfair,Loss,Unfair_Loss,6
RUS_0477,Unfair,Gain,Unfair_Gain,7
RUS_0478,Fair,Loss,Fair_Loss,5
RUS_0478,Fair,Gain,Fair_Gain,6
RUS_0478,Unfair,Loss,Unfair_Loss,6
RUS_0478,Unfair,Gain,Unfair_Gain,7
RUS_0479,Fair,Loss,Fair_Loss,3
RUS_0479,Fair,Gain,Fair_Gain,5
RUS_0479,Unfair,Loss,Unfair_Loss,5
RUS_0479,Unfair,Gain,Unfair_Gain,6
RUS_0480,Fair,Loss,Fair_Loss,2
RUS_0480,Fair,Gain,Fair_Gain,6
RUS_0480,Unfair,Loss,Unfair_Loss,3
RUS_0480,Unfair,Gain,Unfair_Gain,7
RUS_0481,Fair,Loss,Fair_Loss,4
RUS_0481,Fair,Gain,Fair_Gain,6
RUS_0481,Unfair,Loss,Unfair_Loss,6
RUS_0481,Unfair,Gain,Unfair_Gain,7
RUS_0482,Fair,Loss,Fair_Loss,4
RUS_0482,Fair,Gain,Fair_Gain,6
RUS_0482,Unfair,Loss,Unfair_Loss,6
RUS_0482,Unfair,Gain,Unfair_Gain,7
RUS_0483,Fair,Loss,Fair_Loss,4
RUS_0483,Fair,Gain,Fair_Gain,6
RUS_0483,Unfair,Loss,Unfair_Loss,6
RUS_0483,Unfair,Gain,Unfair_Gain,7
RUS_0484,Fair,Loss,Fair_Loss,4
RUS_0484,Fair,Gain,Fair_Gain,6
RUS_0484,Unfair,Loss,Unfair_Loss,5
RUS_0484,Unfair,Gain,Unfair_Gain,7
RUS_0485,Fair,Loss,Fair_Loss,4
RUS_0485,Fair,Gain,Fair_Gain,6
RUS_0485,Unfair,Loss,Unfair_Loss,6
RUS_0485,Unfair,Gain,Unfair_Gain,7
RUS_0486,Fair,Loss,Fair_Loss,4
RUS_0486,Fair,Gain,Fair_Gain,6
RUS_0486,Unfair,Loss,Unfair_Loss,6
RUS_0486,Unfair,Gain,Unfair_Gain,6
RUS_0487,Fair,Loss,Fair_Loss,5
RUS_0487,Fair,Gain,Fair_Gain,7
RUS_0487,Unfair,Loss,Unfair_Loss,6
RUS_0487,Unfair,Gain,Unfair_Gain,7
RUS_0488,Fair,Loss,Fair_Loss,3
RUS_0488,Fair,Gain,Fair_Gain,6
RUS_0488,Unfair,Loss,Unfair_Loss,6
RUS_0488,Unfair,Gain,Unfair_Gain,7
RUS_0489,Fair,Loss,Fair_Loss,4
RUS_0489,Fair,Gain,Fair_Gain,6
RUS_0489,Unfair,Loss,Unfair_Loss,5
RUS_0489,Unfair,Gain,Unfair_Gain,6
RUS_0490,Fair,Loss,Fair_Loss,3
RUS_0490,Fair,Gain,Fair_Gain,6
RUS_0490,Unfair,Loss,Unfair_Loss,5
RUS_0490,Unfair,Gain,Unfair_Gain,6
RUS_0491,Fair,Loss,Fair_Loss,4
RUS_0491,Fair,Gain,Fair_Gain,6
RUS_0491,Unfair,Loss,Unfair_Loss,6
RUS_0491,Unfair,Gain,Unfair_Gain,7
RUS_0492,Fair,Loss,Fair_Loss,4
RUS_0492,Fair,Gain,Fair_Gain,6
RUS_0492,Unfair,Loss,Unfair_Loss,6
RUS_0492,Unfair,Gain,Unfair_Gain,6
RUS_0493,Fair,Loss,Fair_Loss,4
RUS_0493,Fair,Gain,Fair_Gain,6
RUS_0493,Unfair,Loss,Unfair_Loss,6
RUS_0493,Unfair,Gain,Unfair_Gain,7
RUS_0494,Fair,Loss,Fair_Loss,4
RUS_0494,Fair,Gain,Fair_Gain,6
RUS_0494,Unfair,Loss,Unfair_Loss,5
RUS_0494,Unfair,Gain,Unfair_Gain,7
RUS_0495,Fair,Loss,Fair_Loss,2
RUS_0495,Fair,Gain,Fair_Gain,6
RUS_0495,Unfair,Loss,Unfair_Loss,6
RUS_0495,Unfair,Gain,Unfair_Gain,7
RUS_0496,Fair,Loss,Fair_Loss,5
RUS_0496,Fair,Gain,Fair_Gain,6
RUS_0496,Unfair,Loss,Unfair_Loss,6
RUS_0496,Unfair,Gain,Unfair_Gain,7
RUS_0497,Fair,Loss,Fair_Loss,3
RUS_0497,Fair,Gain,Fair_Gain,6
RUS_0497,Unfair,Loss,Unfair_Loss,6
RUS_0497,Unfair,Gain,Unfair_Gain,7
RUS_0498,Fair,Loss,Fair_Loss,5
RUS_0498,Fair,Gain,Fair_Gain,6
RUS_0498,Unfair,Loss,Unfair_Loss,6
RUS_0498,Unfair,Gain,Unfair_Gain,7
RUS_0499,Fair,Loss,Fair_Loss,4
RUS_0499,Fair,Gain,Fair_Gain,6
RUS_0499,Unfair,Loss,Unfair_Loss,6
RUS_0499,Unfair,Gain,Unfair_Gain,7
RUS_0500,Fair,Loss,Fair_Loss,3
RUS_0500,Fair,Gain,Fair_Gain,6
RUS_0500,Unfair,Loss,Unfair_Loss,6
RUS_0500,Unfair,Gain,Unfair_Gain,7
RUS_0501,Fair,Loss,Fair_Loss,5
RUS_0501,Fair,Gain,Fair_Gain,6
RUS_0501,Unfair,Loss,Unfair_Loss,6
RUS_0501,Unfair,Gain,Unfair_Gain,7
RUS_0502,Fair,Loss,Fair_Loss,5
RUS_0502,Fair,Gain,Fair_Gain,6
RUS_0502,Unfair,Loss,Unfair_Loss,5
RUS_0502,Unfair,Gain,Unfair_Gain,7
RUS_0503,Fair,Loss,Fair_Loss,4
RUS_0503,Fair,Gain,Fair_Gain,6
RUS_0503,Unfair,Loss,Unfair_Loss,6
RUS_0503,Unfair,Gain,Unfair_Gain,7
RUS_0504,Fair,Loss,Fair_Loss,4
RUS_0504,Fair,Gain,Fair_Gain,6
RUS_0504,Unfair,Loss,Unfair_Loss,5
RUS_0504,Unfair,Gain,Unfair_Gain,6
RUS_0505,Fair,Loss,Fair_Loss,3
RUS_0505,Fair,Gain,Fair_Gain,6
RUS_0505,Unfair,Loss,Unfair_Loss,4
RUS_0505,Unfair,Gain,Unfair_Gain,6
RUS_0506,Fair,Loss,Fair_Loss,4
RUS_0506,Fair,Gain,Fair_Gain,6
RUS_0506,Unfair,Loss,Unfair_Loss,5
RUS_0506,Unfair,Gain,Unfair_Gain,7
RUS_0507,Fair,Loss,Fair_Loss,5
RUS_0507,Fair,Gain,Fair_Gain,6
RUS_0507,Unfair,Loss,Unfair_Loss,6
RUS_0507,Unfair,Gain,Unfair_Gain,7
RUS_0508,Fair,Loss,Fair_Loss,4
RUS_0508,Fair,Gain,Fair_Gain,6
RUS_0508,Unfair,Loss,Unfair_Loss,6
RUS_0508,Unfair,Gain,Unfair_Gain,6
RUS_0509,Fair,Loss,Fair_Loss,3
RUS_0509,Fair,Gain,Fair_Gain,6
RUS_0509,Unfair,Loss,Unfair_Loss,6
RUS_0509,Unfair,Gain,Unfair_Gain,7
RUS_0510,Fair,Loss,Fair_Loss,3
RUS_0510,Fair,Gain,Fair_Gain,6
RUS_0510,Unfair,Loss,Unfair_Loss,6
RUS_0510,Unfair,Gain,Unfair_Gain,6
RUS_0511,Fair,Loss,Fair_Loss,5
RUS_0511,Fair,Gain,Fair_Gain,6
RUS_0511,Unfair,Loss,Unfair_Loss,6
RUS_0511,Unfair,Gain,Unfair_Gain,7
RUS_0512,Fair,Loss,Fair_Loss,3
RUS_0512,Fair,Gain,Fair_Gain,6
RUS_0512,Unfair,Loss,Unfair_Loss,6
RUS_0512,Unfair,Gain,Unfair_Gain,7
RUS_0513,Fair,Loss,Fair_Loss,5
RUS_0513,Fair,Gain,Fair_Gain,6
RUS_0513,Unfair,Loss,Unfair_Loss,6
RUS_0513,Unfair,Gain,Unfair_Gain,7
RUS_0514,Fair,Loss,Fair_Loss,5
RUS_0514,Fair,Gain,Fair_Gain,6
RUS_0514,Unfair,Loss,Unfair_Loss,6
RUS_0514,Unfair,Gain,Unfair_Gain,7
RUS_0515,Fair,Loss,Fair_Loss,3
RUS_0515,Fair,Gain,Fair_Gain,6
RUS_0515,Unfair,Loss,Unfair_Loss,5
RUS_0515,Unfair,Gain,Unfair_Gain,6
RUS_0516,Fair,Loss,Fair_Loss,4
RUS_0516,Fair,Gain,Fair_Gain,6
RUS_0516,Unfair,Loss,Unfair_Loss,6
RUS_0516,Unfair,Gain,Unfair_Gain,7
RUS_0517,Fair,Loss,Fair_Loss,3
RUS_0517,Fair,Gain,Fair_Gain,7
RUS_0517,Unfair,Loss,Unfair_Loss,5
RUS_0517,Unfair,Gain,Unfair_Gain,7
RUS_0518,Fair,Loss,Fair_Loss,4
RUS_0518,Fair,Gain,Fair_Gain,6
RUS_0518,Unfair,Loss,Unfair_Loss,6
RUS_0518,Unfair,Gain,Unfair_Gain,7
RUS_0519,Fair,Loss,Fair_Loss,4
RUS_0519,Fair,Gain,Fair_Gain,6
RUS_0519,Unfair,Loss,Unfair_Loss,6
RUS_0519,Unfair,Gain,Unfair_Gain,7
RUS_0520,Fair,Loss,Fair_Loss,3
RUS_0520,Fair,Gain,Fair_Gain,6
RUS_0520,Unfair,Loss,Unfair_Loss,6
RUS_0520,Unfair,Gain,Unfair_Gain,7
RUS_0521,Fair,Loss,Fair_Loss,4
RUS_0521,Fair,Gain,Fair_Gain,5
RUS_0521,Unfair,Loss,Unfair_Loss,6
RUS_0521,Unfair,Gain,Unfair_Gain,7
RUS_0522,Fair,Loss,Fair_Loss,3
RUS_0522,Fair,Gain,Fair_Gain,6
RUS_0522,Unfair,Loss,Unfair_Loss,6
RUS_0522,Unfair,Gain,Unfair_Gain,7
RUS_0523,Fair,Loss,Fair_Loss,5
RUS_0523,Fair,Gain,Fair_Gain,6
RUS_0523,Unfair,Loss,Unfair_Loss,5
RUS_0523,Unfair,Gain,Unfair_Gain,7
RUS_0524,Fair,Loss,Fair_Loss,3
RUS_0524,Fair,Gain,Fair_Gain,5
RUS_0524,Unfair,Loss,Unfair_Loss,6
RUS_0524,Unfair,Gain,Unfair_Gain,7
RUS_0525,Fair,Loss,Fair_Loss,3
RUS_0525,Fair,Gain,Fair_Gain,6
RUS_0525,Unfair,Loss,Unfair_Loss,6
RUS_0525,Unfair,Gain,Unfair_Gain,7
RUS_0526,Fair,Loss,Fair_Loss,4
RUS_0526,Fair,Gain,Fair_Gain,6
RUS_0526,Unfair,Loss,Unfair_Loss,6
RUS_0526,Unfair,Gain,Unfair_Gain,7
RUS_0527,Fair,Loss,Fair_Loss,3
RUS_0527,Fair,Gain,Fair_Gain,5
RUS_0527,Unfair,Loss,Unfair_Loss,5
RUS_0527,Unfair,Gain,Unfair_Gain,6
RUS_0528,Fair,Loss,Fair_Loss,4
RUS_0528,Fair,Gain,Fair_Gain,6
RUS_0528,Unfair,Loss,Unfair_Loss,6
RUS_0528,Unfair,Gain,Unfair_Gain,7
RUS_0529,Fair,Loss,Fair_Loss,5
RUS_0529,Fair,Gain,Fair_Gain,6
RUS_0529,Unfair,Loss,Unfair_Loss,6
RUS_0529,Unfair,Gain,Unfair_Gain,7
RUS_0530,Fair,Loss,Fair_Loss,3
RUS_0530,Fair,Gain,Fair_Gain,6
RUS_0530,Unfair,Loss,Unfair_Loss,4
RUS_0530,Unfair,Gain,Unfair_Gain,6
RUS_0531,Fair,Loss,Fair_Loss,3
RUS_0531,Fair,Gain,Fair_Gain,5
RUS_0531,Unfair,Loss,Unfair_Loss,5
RUS_0531,Unfair,Gain,Unfair_Gain,6
RUS_0532,Fair,Loss,Fair_Loss,2
RUS_0532,Fair,Gain,Fair_Gain,6
RUS_0532,Unfair,Loss,Unfair_Loss,4
RUS_0532,Unfair,Gain,Unfair_Gain,6
RUS_0533,Fair,Loss,Fair_Loss,4
RUS_0533,Fair,Gain,Fair_Gain,6
RUS_0533,Unfair,Loss,Unfair_Loss,6
RUS_0533,Unfair,Gain,Unfair_Gain,7
RUS_0534,Fair,Loss,Fair_Loss,4
RUS_0534,Fair,Gain,Fair_Gain,7
RUS_0534,Unfair,Loss,Unfair_Loss,6
RUS_0534,Unfair,Gain,Unfair_Gain,7
RUS_0535,Fair,Loss,Fair_Loss,5
RUS_0535,Fair,Gain,Fair_Gain,6
RUS_0535,Unfair,Loss,Unfair_Loss,6
RUS_0535,Unfair,Gain,Unfair_Gain,7
RUS_0536,Fair,Loss,Fair_Loss,5
RUS_0536,Fair,Gain,Fair_Gain,6
RUS_0536,Unfair,Loss,Unfair_Loss,6
RUS_0536,Unfair,Gain,Unfair_Gain,7
RUS_0537,Fair,Loss,Fair_Loss,4
RUS_0537,Fair,Gain,Fair_Gain,6
RUS_0537,Unfair,Loss,Unfair_Loss,6
RUS_0537,Unfair,Gain,Unfair_Gain,7
